"iter","env2_sgd_2500-3000 - train/loss_instant","env2_sgd_2500-3000 - train/loss_instant__MIN","env2_sgd_2500-3000 - train/loss_instant__MAX","env2_sgd_2500-3000 - _step","env2_sgd_2500-3000 - _step__MIN","env2_sgd_2500-3000 - _step__MAX","env2_lion_shock_2500-3000 - train/loss_instant","env2_lion_shock_2500-3000 - train/loss_instant__MIN","env2_lion_shock_2500-3000 - train/loss_instant__MAX","env2_lion_shock_2500-3000 - _step","env2_lion_shock_2500-3000 - _step__MIN","env2_lion_shock_2500-3000 - _step__MAX","env2_muon_shock_2500-3000 - train/loss_instant","env2_muon_shock_2500-3000 - train/loss_instant__MIN","env2_muon_shock_2500-3000 - train/loss_instant__MAX","env2_muon_shock_2500-3000 - _step","env2_muon_shock_2500-3000 - _step__MIN","env2_muon_shock_2500-3000 - _step__MAX","env2_adamw_shock_2500-3000 - train/loss_instant","env2_adamw_shock_2500-3000 - train/loss_instant__MIN","env2_adamw_shock_2500-3000 - train/loss_instant__MAX","env2_adamw_shock_2500-3000 - _step","env2_adamw_shock_2500-3000 - _step__MIN","env2_adamw_shock_2500-3000 - _step__MAX"
"3135","6.3828864097595215","6.3828864097595215","6.3828864097595215","186","186","186","4.065998077392578","4.065998077392578","4.065998077392578","186","186","186","3.9167935848236084","3.9167935848236084","3.9167935848236084","186","186","186","3.7652502059936523","3.7652502059936523","3.7652502059936523","186","186","186"
"3140","6.3418731689453125","6.3418731689453125","6.3418731689453125","187","187","187","4.046823978424072","4.046823978424072","4.046823978424072","187","187","187","3.9017386436462402","3.9017386436462402","3.9017386436462402","187","187","187","3.7535593509674072","3.7535593509674072","3.7535593509674072","187","187","187"
"3145","6.435550212860107","6.435550212860107","6.435550212860107","188","188","188","3.8484315872192383","3.8484315872192383","3.8484315872192383","188","188","188","3.7621710300445557","3.7621710300445557","3.7621710300445557","188","188","188","3.6714119911193848","3.6714119911193848","3.6714119911193848","188","188","188"
"3150","6.381276607513428","6.381276607513428","6.381276607513428","189","189","189","4.110406875610352","4.110406875610352","4.110406875610352","189","189","189","3.999602794647217","3.999602794647217","3.999602794647217","189","189","189","3.864400863647461","3.864400863647461","3.864400863647461","189","189","189"
"3155","6.525062084197998","6.525062084197998","6.525062084197998","190","190","190","4.085939407348633","4.085939407348633","4.085939407348633","190","190","190","3.9962432384490967","3.9962432384490967","3.9962432384490967","190","190","190","3.853074073791504","3.853074073791504","3.853074073791504","190","190","190"
"3160","6.538578033447266","6.538578033447266","6.538578033447266","191","191","191","4.179264068603516","4.179264068603516","4.179264068603516","191","191","191","4.087299346923828","4.087299346923828","4.087299346923828","191","191","191","3.942866802215576","3.942866802215576","3.942866802215576","191","191","191"
"3165","6.315483570098877","6.315483570098877","6.315483570098877","192","192","192","3.939225912094116","3.939225912094116","3.939225912094116","192","192","192","3.874469041824341","3.874469041824341","3.874469041824341","192","192","192","3.744131326675415","3.744131326675415","3.744131326675415","192","192","192"
"3170","6.33302640914917","6.33302640914917","6.33302640914917","193","193","193","3.9263525009155273","3.9263525009155273","3.9263525009155273","193","193","193","3.8432672023773193","3.8432672023773193","3.8432672023773193","193","193","193","3.7005207538604736","3.7005207538604736","3.7005207538604736","193","193","193"
"3175","6.296075344085693","6.296075344085693","6.296075344085693","194","194","194","3.930426597595215","3.930426597595215","3.930426597595215","194","194","194","3.864454984664917","3.864454984664917","3.864454984664917","194","194","194","3.740114688873291","3.740114688873291","3.740114688873291","194","194","194"
"3180","6.5169901847839355","6.5169901847839355","6.5169901847839355","195","195","195","3.895860433578491","3.895860433578491","3.895860433578491","195","195","195","3.898257255554199","3.898257255554199","3.898257255554199","195","195","195","3.631819248199463","3.631819248199463","3.631819248199463","195","195","195"
"3185","6.20785665512085","6.20785665512085","6.20785665512085","196","196","196","3.976041555404663","3.976041555404663","3.976041555404663","196","196","196","3.9056437015533447","3.9056437015533447","3.9056437015533447","196","196","196","3.774113655090332","3.774113655090332","3.774113655090332","196","196","196"
"3190","6.291481971740723","6.291481971740723","6.291481971740723","197","197","197","3.9257254600524902","3.9257254600524902","3.9257254600524902","197","197","197","3.8641021251678467","3.8641021251678467","3.8641021251678467","197","197","197","3.7250542640686035","3.7250542640686035","3.7250542640686035","197","197","197"
"3195","6.518167018890381","6.518167018890381","6.518167018890381","198","198","198","3.8787715435028076","3.8787715435028076","3.8787715435028076","198","198","198","3.854017496109009","3.854017496109009","3.854017496109009","198","198","198","3.7124242782592773","3.7124242782592773","3.7124242782592773","198","198","198"
"3200","6.528245449066162","6.528245449066162","6.528245449066162","199","199","199","4.0106306076049805","4.0106306076049805","4.0106306076049805","199","199","199","3.967900276184082","3.967900276184082","3.967900276184082","199","199","199","3.8230159282684326","3.8230159282684326","3.8230159282684326","199","199","199"
"3250","6.382521629333496","6.382521629333496","6.382521629333496","200","200","200","3.934697151184082","3.934697151184082","3.934697151184082","200","200","200","3.936450242996216","3.936450242996216","3.936450242996216","200","200","200","3.8039584159851074","3.8039584159851074","3.8039584159851074","200","200","200"
"3300","6.387307643890381","6.387307643890381","6.387307643890381","201","201","201","3.6832783222198486","3.6832783222198486","3.6832783222198486","201","201","201","3.7121615409851074","3.7121615409851074","3.7121615409851074","201","201","201","3.597442626953125","3.597442626953125","3.597442626953125","201","201","201"
"3350","6.258138656616211","6.258138656616211","6.258138656616211","202","202","202","3.7262930870056152","3.7262930870056152","3.7262930870056152","202","202","202","3.7690415382385254","3.7690415382385254","3.7690415382385254","202","202","202","3.6428465843200684","3.6428465843200684","3.6428465843200684","202","202","202"
"3400","6.245545864105225","6.245545864105225","6.245545864105225","203","203","203","3.822000026702881","3.822000026702881","3.822000026702881","203","203","203","3.906445026397705","3.906445026397705","3.906445026397705","203","203","203","3.7499799728393555","3.7499799728393555","3.7499799728393555","203","203","203"
"3450","6.482456684112549","6.482456684112549","6.482456684112549","204","204","204","3.743778944015503","3.743778944015503","3.743778944015503","204","204","204","3.830080986022949","3.830080986022949","3.830080986022949","204","204","204","3.6864020824432373","3.6864020824432373","3.6864020824432373","204","204","204"
"3500","6.352283954620361","6.352283954620361","6.352283954620361","205","205","205","3.613894462585449","3.613894462585449","3.613894462585449","205","205","205","3.71842098236084","3.71842098236084","3.71842098236084","205","205","205","3.565451145172119","3.565451145172119","3.565451145172119","205","205","205"
"3550","6.272177219390869","6.272177219390869","6.272177219390869","206","206","206","3.6608095169067383","3.6608095169067383","3.6608095169067383","206","206","206","3.7721946239471436","3.7721946239471436","3.7721946239471436","206","206","206","3.6148881912231445","3.6148881912231445","3.6148881912231445","206","206","206"
"3600","6.162683486938477","6.162683486938477","6.162683486938477","207","207","207","3.5557100772857666","3.5557100772857666","3.5557100772857666","207","207","207","3.6725430488586426","3.6725430488586426","3.6725430488586426","207","207","207","3.5351710319519043","3.5351710319519043","3.5351710319519043","207","207","207"
"3650","6.106748580932617","6.106748580932617","6.106748580932617","208","208","208","3.6043121814727783","3.6043121814727783","3.6043121814727783","208","208","208","3.708569049835205","3.708569049835205","3.708569049835205","208","208","208","3.5797135829925537","3.5797135829925537","3.5797135829925537","208","208","208"
"3700","6.220947265625","6.220947265625","6.220947265625","209","209","209","3.6645092964172363","3.6645092964172363","3.6645092964172363","209","209","209","3.773164987564087","3.773164987564087","3.773164987564087","209","209","209","3.627213954925537","3.627213954925537","3.627213954925537","209","209","209"
"3750","6.08234167098999","6.08234167098999","6.08234167098999","210","210","210","3.510160207748413","3.510160207748413","3.510160207748413","210","210","210","3.621593952178955","3.621593952178955","3.621593952178955","210","210","210","3.482084274291992","3.482084274291992","3.482084274291992","210","210","210"
"3800","6.276747226715088","6.276747226715088","6.276747226715088","211","211","211","3.5166497230529785","3.5166497230529785","3.5166497230529785","211","211","211","3.6345643997192383","3.6345643997192383","3.6345643997192383","211","211","211","3.488360643386841","3.488360643386841","3.488360643386841","211","211","211"
"3850","6.204764366149902","6.204764366149902","6.204764366149902","212","212","212","3.6079893112182617","3.6079893112182617","3.6079893112182617","212","212","212","3.738600969314575","3.738600969314575","3.738600969314575","212","212","212","3.591127634048462","3.591127634048462","3.591127634048462","212","212","212"
"3900","6.210869789123535","6.210869789123535","6.210869789123535","213","213","213","3.5440664291381836","3.5440664291381836","3.5440664291381836","213","213","213","3.6702020168304443","3.6702020168304443","3.6702020168304443","213","213","213","3.517862319946289","3.517862319946289","3.517862319946289","213","213","213"
"3950","6.315237045288086","6.315237045288086","6.315237045288086","214","214","214","3.5075531005859375","3.5075531005859375","3.5075531005859375","214","214","214","3.652311325073242","3.652311325073242","3.652311325073242","214","214","214","3.498807907104492","3.498807907104492","3.498807907104492","214","214","214"
"4000","6.391561031341553","6.391561031341553","6.391561031341553","215","215","215","3.4675402641296387","3.4675402641296387","3.4675402641296387","215","215","215","3.60113525390625","3.60113525390625","3.60113525390625","215","215","215","3.4561805725097656","3.4561805725097656","3.4561805725097656","215","215","215"
"4050","6.039544105529785","6.039544105529785","6.039544105529785","216","216","216","","","","","","","","","","","","","","","","","",""
"4100","6.190906524658203","6.190906524658203","6.190906524658203","217","217","217","","","","","","","","","","","","","","","","","",""
"4150","6.186909198760986","6.186909198760986","6.186909198760986","218","218","218","","","","","","","","","","","","","","","","","",""
"4200","5.910397529602051","5.910397529602051","5.910397529602051","219","219","219","","","","","","","","","","","","","","","","","",""
"4250","6.180816650390625","6.180816650390625","6.180816650390625","220","220","220","","","","","","","","","","","","","","","","","",""
"4300","6.149405002593994","6.149405002593994","6.149405002593994","221","221","221","","","","","","","","","","","","","","","","","",""
"4350","6.1098432540893555","6.1098432540893555","6.1098432540893555","222","222","222","","","","","","","","","","","","","","","","","",""
"4400","6.19772481918335","6.19772481918335","6.19772481918335","223","223","223","","","","","","","","","","","","","","","","","",""
"4450","6.144161701202393","6.144161701202393","6.144161701202393","224","224","224","","","","","","","","","","","","","","","","","",""
"4500","6.255695343017578","6.255695343017578","6.255695343017578","225","225","225","","","","","","","","","","","","","","","","","",""
"4550","6.275078773498535","6.275078773498535","6.275078773498535","226","226","226","","","","","","","","","","","","","","","","","",""
"4600","6.164966583251953","6.164966583251953","6.164966583251953","227","227","227","","","","","","","","","","","","","","","","","",""
"4650","6.348536968231201","6.348536968231201","6.348536968231201","228","228","228","","","","","","","","","","","","","","","","","",""
"4700","6.161268711090088","6.161268711090088","6.161268711090088","229","229","229","","","","","","","","","","","","","","","","","",""
"4750","6.110383033752441","6.110383033752441","6.110383033752441","230","230","230","","","","","","","","","","","","","","","","","",""
"4800","6.326207637786865","6.326207637786865","6.326207637786865","231","231","231","","","","","","","","","","","","","","","","","",""
"4850","6.130393028259277","6.130393028259277","6.130393028259277","232","232","232","","","","","","","","","","","","","","","","","",""
"4900","6.068225383758545","6.068225383758545","6.068225383758545","233","233","233","","","","","","","","","","","","","","","","","",""
"4950","6.192799091339111","6.192799091339111","6.192799091339111","234","234","234","","","","","","","","","","","","","","","","","",""
"5000","6.154229640960693","6.154229640960693","6.154229640960693","235","235","235","","","","","","","","","","","","","","","","","",""
