"iter","env2_sgd_2500-3000 - train/z_loss","env2_sgd_2500-3000 - train/z_loss__MIN","env2_sgd_2500-3000 - train/z_loss__MAX","env2_sgd_2500-3000 - _step","env2_sgd_2500-3000 - _step__MIN","env2_sgd_2500-3000 - _step__MAX","env2_lion_shock_2500-3000 - train/z_loss","env2_lion_shock_2500-3000 - train/z_loss__MIN","env2_lion_shock_2500-3000 - train/z_loss__MAX","env2_lion_shock_2500-3000 - _step","env2_lion_shock_2500-3000 - _step__MIN","env2_lion_shock_2500-3000 - _step__MAX","env2_muon_shock_2500-3000 - train/z_loss","env2_muon_shock_2500-3000 - train/z_loss__MIN","env2_muon_shock_2500-3000 - train/z_loss__MAX","env2_muon_shock_2500-3000 - _step","env2_muon_shock_2500-3000 - _step__MIN","env2_muon_shock_2500-3000 - _step__MAX","env2_adamw_shock_2500-3000 - train/z_loss","env2_adamw_shock_2500-3000 - train/z_loss__MIN","env2_adamw_shock_2500-3000 - train/z_loss__MAX","env2_adamw_shock_2500-3000 - _step","env2_adamw_shock_2500-3000 - _step__MIN","env2_adamw_shock_2500-3000 - _step__MAX"
"3045","0.9199972897768021","0.9199972897768021","0.9199972897768021","168","168","168","1.260988175868988","1.260988175868988","1.260988175868988","168","168","168","1.3326585590839386","1.3326585590839386","1.3326585590839386","168","168","168","0.7289771437644958","0.7289771437644958","0.7289771437644958","168","168","168"
"3050","0.8221349269151688","0.8221349269151688","0.8221349269151688","169","169","169","1.2496250569820404","1.2496250569820404","1.2496250569820404","169","169","169","1.2521719634532928","1.2521719634532928","1.2521719634532928","169","169","169","0.7366752475500107","0.7366752475500107","0.7366752475500107","169","169","169"
"3055","0.872325211763382","0.872325211763382","0.872325211763382","170","170","170","1.210431456565857","1.210431456565857","1.210431456565857","170","170","170","1.197457194328308","1.197457194328308","1.197457194328308","170","170","170","0.6825286000967026","0.6825286000967026","0.6825286000967026","170","170","170"
"3060","0.7840611487627029","0.7840611487627029","0.7840611487627029","171","171","171","1.1395645141601562","1.1395645141601562","1.1395645141601562","171","171","171","1.1517876386642456","1.1517876386642456","1.1517876386642456","171","171","171","0.6451280266046524","0.6451280266046524","0.6451280266046524","171","171","171"
"3065","0.8085575252771378","0.8085575252771378","0.8085575252771378","172","172","172","1.084412842988968","1.084412842988968","1.084412842988968","172","172","172","1.1927130818367004","1.1927130818367004","1.1927130818367004","172","172","172","0.6658385545015335","0.6658385545015335","0.6658385545015335","172","172","172"
"3070","0.7536599785089493","0.7536599785089493","0.7536599785089493","173","173","173","1.0240829586982727","1.0240829586982727","1.0240829586982727","173","173","173","1.1757040321826935","1.1757040321826935","1.1757040321826935","173","173","173","0.601442813873291","0.601442813873291","0.601442813873291","173","173","173"
"3075","0.7843716144561768","0.7843716144561768","0.7843716144561768","174","174","174","0.9541034698486328","0.9541034698486328","0.9541034698486328","174","174","174","1.104479432106018","1.104479432106018","1.104479432106018","174","174","174","0.5944631993770599","0.5944631993770599","0.5944631993770599","174","174","174"
"3080","1.0788597017526627","1.0788597017526627","1.0788597017526627","175","175","175","0.9851871579885483","0.9851871579885483","0.9851871579885483","175","175","175","1.1677311658859253","1.1677311658859253","1.1677311658859253","175","175","175","0.5763455182313919","0.5763455182313919","0.5763455182313919","175","175","175"
"3085","0.7143088728189468","0.7143088728189468","0.7143088728189468","176","176","176","0.956980749964714","0.956980749964714","0.956980749964714","176","176","176","1.049831748008728","1.049831748008728","1.049831748008728","176","176","176","0.5688439607620239","0.5688439607620239","0.5688439607620239","176","176","176"
"3090","0.7722594887018204","0.7722594887018204","0.7722594887018204","177","177","177","0.9106855988502502","0.9106855988502502","0.9106855988502502","177","177","177","1.0553379654884338","1.0553379654884338","1.0553379654884338","177","177","177","0.5386360585689545","0.5386360585689545","0.5386360585689545","177","177","177"
"3095","0.7658596038818359","0.7658596038818359","0.7658596038818359","178","178","178","0.8292410969734192","0.8292410969734192","0.8292410969734192","178","178","178","1.0509865283966064","1.0509865283966064","1.0509865283966064","178","178","178","0.5218797922134399","0.5218797922134399","0.5218797922134399","178","178","178"
"3100","0.7377606779336929","0.7377606779336929","0.7377606779336929","179","179","179","0.873773381114006","0.873773381114006","0.873773381114006","179","179","179","1.050588071346283","1.050588071346283","1.050588071346283","179","179","179","0.5227931886911392","0.5227931886911392","0.5227931886911392","179","179","179"
"3105","0.7207526564598083","0.7207526564598083","0.7207526564598083","180","180","180","0.813542976975441","0.813542976975441","0.813542976975441","180","180","180","1.0229698419570923","1.0229698419570923","1.0229698419570923","180","180","180","0.5104145407676697","0.5104145407676697","0.5104145407676697","180","180","180"
"3110","0.7363144755363464","0.7363144755363464","0.7363144755363464","181","181","181","0.7926410436630249","0.7926410436630249","0.7926410436630249","181","181","181","1.0153304636478424","1.0153304636478424","1.0153304636478424","181","181","181","0.5407552570104599","0.5407552570104599","0.5407552570104599","181","181","181"
"3115","0.6927964240312576","0.6927964240312576","0.6927964240312576","182","182","182","0.7630905956029892","0.7630905956029892","0.7630905956029892","182","182","182","1.0093583166599274","1.0093583166599274","1.0093583166599274","182","182","182","0.5137864947319031","0.5137864947319031","0.5137864947319031","182","182","182"
"3120","0.7045282423496246","0.7045282423496246","0.7045282423496246","183","183","183","0.7510806620121002","0.7510806620121002","0.7510806620121002","183","183","183","0.9861849248409271","0.9861849248409271","0.9861849248409271","183","183","183","0.5230064988136292","0.5230064988136292","0.5230064988136292","183","183","183"
"3125","0.6905878931283951","0.6905878931283951","0.6905878931283951","184","184","184","0.7603288441896439","0.7603288441896439","0.7603288441896439","184","184","184","1.032744437456131","1.032744437456131","1.032744437456131","184","184","184","0.5208916589617729","0.5208916589617729","0.5208916589617729","184","184","184"
"3130","0.7100613862276077","0.7100613862276077","0.7100613862276077","185","185","185","0.7800595164299011","0.7800595164299011","0.7800595164299011","185","185","185","1.0509602427482605","1.0509602427482605","1.0509602427482605","185","185","185","0.5387783199548721","0.5387783199548721","0.5387783199548721","185","185","185"
"3135","0.6863890141248703","0.6863890141248703","0.6863890141248703","186","186","186","0.6516098976135254","0.6516098976135254","0.6516098976135254","186","186","186","0.9355056136846542","0.9355056136846542","0.9355056136846542","186","186","186","0.4948113188147545","0.4948113188147545","0.4948113188147545","186","186","186"
"3140","0.9522032737731934","0.9522032737731934","0.9522032737731934","187","187","187","0.6537938117980957","0.6537938117980957","0.6537938117980957","187","187","187","0.9975882172584534","0.9975882172584534","0.9975882172584534","187","187","187","0.4709719717502594","0.4709719717502594","0.4709719717502594","187","187","187"
"3145","0.740944966673851","0.740944966673851","0.740944966673851","188","188","188","0.6994484812021255","0.6994484812021255","0.6994484812021255","188","188","188","0.9973893463611603","0.9973893463611603","0.9973893463611603","188","188","188","0.5013376772403717","0.5013376772403717","0.5013376772403717","188","188","188"
"3150","0.7044917196035385","0.7044917196035385","0.7044917196035385","189","189","189","0.6623983234167099","0.6623983234167099","0.6623983234167099","189","189","189","0.9683621972799301","0.9683621972799301","0.9683621972799301","189","189","189","0.5217656195163727","0.5217656195163727","0.5217656195163727","189","189","189"
"3155","0.7272018045186996","0.7272018045186996","0.7272018045186996","190","190","190","0.6798404157161713","0.6798404157161713","0.6798404157161713","190","190","190","0.9521513730287552","0.9521513730287552","0.9521513730287552","190","190","190","0.487183153629303","0.487183153629303","0.487183153629303","190","190","190"
"3160","0.7122757881879807","0.7122757881879807","0.7122757881879807","191","191","191","0.6279393285512924","0.6279393285512924","0.6279393285512924","191","191","191","0.9302987605333328","0.9302987605333328","0.9302987605333328","191","191","191","0.46144958585500717","0.46144958585500717","0.46144958585500717","191","191","191"
"3165","0.692577138543129","0.692577138543129","0.692577138543129","192","192","192","0.7014837712049484","0.7014837712049484","0.7014837712049484","192","192","192","0.9744619578123093","0.9744619578123093","0.9744619578123093","192","192","192","0.48667211830616","0.48667211830616","0.48667211830616","192","192","192"
"3170","0.6977407932281494","0.6977407932281494","0.6977407932281494","193","193","193","0.5909152776002884","0.5909152776002884","0.5909152776002884","193","193","193","0.921855702996254","0.921855702996254","0.921855702996254","193","193","193","0.4543577507138252","0.4543577507138252","0.4543577507138252","193","193","193"
"3175","0.6912906616926193","0.6912906616926193","0.6912906616926193","194","194","194","0.6239174753427505","0.6239174753427505","0.6239174753427505","194","194","194","0.942712739109993","0.942712739109993","0.942712739109993","194","194","194","0.45788298547267914","0.45788298547267914","0.45788298547267914","194","194","194"
"3180","0.7513424605131149","0.7513424605131149","0.7513424605131149","195","195","195","0.6864184141159058","0.6864184141159058","0.6864184141159058","195","195","195","0.9879871904850006","0.9879871904850006","0.9879871904850006","195","195","195","0.489851713180542","0.489851713180542","0.489851713180542","195","195","195"
"3185","0.720997229218483","0.720997229218483","0.720997229218483","196","196","196","0.5887138247489929","0.5887138247489929","0.5887138247489929","196","196","196","0.8853785246610641","0.8853785246610641","0.8853785246610641","196","196","196","0.4468354880809784","0.4468354880809784","0.4468354880809784","196","196","196"
"3190","0.7212795466184616","0.7212795466184616","0.7212795466184616","197","197","197","0.5932972133159637","0.5932972133159637","0.5932972133159637","197","197","197","0.9215721637010574","0.9215721637010574","0.9215721637010574","197","197","197","0.46033380925655365","0.46033380925655365","0.46033380925655365","197","197","197"
"3195","0.7179700285196304","0.7179700285196304","0.7179700285196304","198","198","198","0.5893878489732742","0.5893878489732742","0.5893878489732742","198","198","198","0.9169844537973404","0.9169844537973404","0.9169844537973404","198","198","198","0.4601138234138489","0.4601138234138489","0.4601138234138489","198","198","198"
"3200","0.6822062730789185","0.6822062730789185","0.6822062730789185","199","199","199","0.6083925515413284","0.6083925515413284","0.6083925515413284","199","199","199","0.9090597331523895","0.9090597331523895","0.9090597331523895","199","199","199","0.4805135279893875","0.4805135279893875","0.4805135279893875","199","199","199"
"3250","0.7176797837018967","0.7176797837018967","0.7176797837018967","200","200","200","0.544435977935791","0.544435977935791","0.544435977935791","200","200","200","0.9237249344587326","0.9237249344587326","0.9237249344587326","200","200","200","0.41334180533885956","0.41334180533885956","0.41334180533885956","200","200","200"
"3300","0.7599282711744308","0.7599282711744308","0.7599282711744308","201","201","201","0.49263010919094086","0.49263010919094086","0.49263010919094086","201","201","201","0.8546621948480606","0.8546621948480606","0.8546621948480606","201","201","201","0.42191602289676666","0.42191602289676666","0.42191602289676666","201","201","201"
"3350","0.6913876533508301","0.6913876533508301","0.6913876533508301","202","202","202","0.43393079191446304","0.43393079191446304","0.43393079191446304","202","202","202","0.8001701682806015","0.8001701682806015","0.8001701682806015","202","202","202","0.3878827914595604","0.3878827914595604","0.3878827914595604","202","202","202"
"3400","0.6862459778785706","0.6862459778785706","0.6862459778785706","203","203","203","0.4654972329735756","0.4654972329735756","0.4654972329735756","203","203","203","0.8549846112728119","0.8549846112728119","0.8549846112728119","203","203","203","0.38107746094465256","0.38107746094465256","0.38107746094465256","203","203","203"
"3450","0.715759664773941","0.715759664773941","0.715759664773941","204","204","204","0.4293825626373291","0.4293825626373291","0.4293825626373291","204","204","204","0.8592056632041931","0.8592056632041931","0.8592056632041931","204","204","204","0.3824191316962242","0.3824191316962242","0.3824191316962242","204","204","204"
"3500","0.9779989719390869","0.9779989719390869","0.9779989719390869","205","205","205","0.39750387519598007","0.39750387519598007","0.39750387519598007","205","205","205","0.9063627868890762","0.9063627868890762","0.9063627868890762","205","205","205","0.3724976181983948","0.3724976181983948","0.3724976181983948","205","205","205"
"3550","0.68045774102211","0.68045774102211","0.68045774102211","206","206","206","0.36245502531528473","0.36245502531528473","0.36245502531528473","206","206","206","0.7806804478168488","0.7806804478168488","0.7806804478168488","206","206","206","0.353374607861042","0.353374607861042","0.353374607861042","206","206","206"
"3600","0.7036428153514862","0.7036428153514862","0.7036428153514862","207","207","207","0.3663747310638428","0.3663747310638428","0.3663747310638428","207","207","207","0.7607327252626419","0.7607327252626419","0.7607327252626419","207","207","207","0.33777493983507156","0.33777493983507156","0.33777493983507156","207","207","207"
"3650","0.6946990638971329","0.6946990638971329","0.6946990638971329","208","208","208","0.37000541388988495","0.37000541388988495","0.37000541388988495","208","208","208","0.7379362732172012","0.7379362732172012","0.7379362732172012","208","208","208","0.34120411425828934","0.34120411425828934","0.34120411425828934","208","208","208"
"3700","0.7036373764276505","0.7036373764276505","0.7036373764276505","209","209","209","0.35331904143095016","0.35331904143095016","0.35331904143095016","209","209","209","0.7463377863168716","0.7463377863168716","0.7463377863168716","209","209","209","0.3496907874941826","0.3496907874941826","0.3496907874941826","209","209","209"
"3750","0.6839732378721237","0.6839732378721237","0.6839732378721237","210","210","210","0.3410004526376724","0.3410004526376724","0.3410004526376724","210","210","210","0.7313437759876251","0.7313437759876251","0.7313437759876251","210","210","210","0.3410063162446022","0.3410063162446022","0.3410063162446022","210","210","210"
"3800","0.7149108052253723","0.7149108052253723","0.7149108052253723","211","211","211","0.36530162394046783","0.36530162394046783","0.36530162394046783","211","211","211","0.7782129049301147","0.7782129049301147","0.7782129049301147","211","211","211","0.34390632808208466","0.34390632808208466","0.34390632808208466","211","211","211"
"3850","0.7067793309688568","0.7067793309688568","0.7067793309688568","212","212","212","0.35136011987924576","0.35136011987924576","0.35136011987924576","212","212","212","0.7427476942539215","0.7427476942539215","0.7427476942539215","212","212","212","0.3460574075579643","0.3460574075579643","0.3460574075579643","212","212","212"
"3900","0.6903275847434998","0.6903275847434998","0.6903275847434998","213","213","213","0.3314443826675415","0.3314443826675415","0.3314443826675415","213","213","213","0.7157720029354095","0.7157720029354095","0.7157720029354095","213","213","213","0.34021108597517014","0.34021108597517014","0.34021108597517014","213","213","213"
"3950","0.6877747923135757","0.6877747923135757","0.6877747923135757","214","214","214","0.32756638526916504","0.32756638526916504","0.32756638526916504","214","214","214","0.7307404726743698","0.7307404726743698","0.7307404726743698","214","214","214","0.3258960545063019","0.3258960545063019","0.3258960545063019","214","214","214"
"4000","0.6931636184453964","0.6931636184453964","0.6931636184453964","215","215","215","0.31397324055433273","0.31397324055433273","0.31397324055433273","215","215","215","0.723824605345726","0.723824605345726","0.723824605345726","215","215","215","0.324200376868248","0.324200376868248","0.324200376868248","215","215","215"
"4050","0.7332209944725037","0.7332209944725037","0.7332209944725037","216","216","216","","","","","","","","","","","","","","","","","",""
"4100","0.7166206687688828","0.7166206687688828","0.7166206687688828","217","217","217","","","","","","","","","","","","","","","","","",""
"4150","0.7751541137695312","0.7751541137695312","0.7751541137695312","218","218","218","","","","","","","","","","","","","","","","","",""
"4200","0.7604468315839767","0.7604468315839767","0.7604468315839767","219","219","219","","","","","","","","","","","","","","","","","",""
"4250","0.9102416634559631","0.9102416634559631","0.9102416634559631","220","220","220","","","","","","","","","","","","","","","","","",""
"4300","0.7457077205181122","0.7457077205181122","0.7457077205181122","221","221","221","","","","","","","","","","","","","","","","","",""
"4350","0.6999212354421616","0.6999212354421616","0.6999212354421616","222","222","222","","","","","","","","","","","","","","","","","",""
"4400","0.7444076240062714","0.7444076240062714","0.7444076240062714","223","223","223","","","","","","","","","","","","","","","","","",""
"4450","0.7198766767978668","0.7198766767978668","0.7198766767978668","224","224","224","","","","","","","","","","","","","","","","","",""
"4500","0.7489032000303268","0.7489032000303268","0.7489032000303268","225","225","225","","","","","","","","","","","","","","","","","",""
"4550","0.7340697795152664","0.7340697795152664","0.7340697795152664","226","226","226","","","","","","","","","","","","","","","","","",""
"4600","0.78793103992939","0.78793103992939","0.78793103992939","227","227","227","","","","","","","","","","","","","","","","","",""
"4650","0.750123143196106","0.750123143196106","0.750123143196106","228","228","228","","","","","","","","","","","","","","","","","",""
"4700","0.8093872219324112","0.8093872219324112","0.8093872219324112","229","229","229","","","","","","","","","","","","","","","","","",""
"4750","0.772500604391098","0.772500604391098","0.772500604391098","230","230","230","","","","","","","","","","","","","","","","","",""
"4800","0.8040108382701874","0.8040108382701874","0.8040108382701874","231","231","231","","","","","","","","","","","","","","","","","",""
"4850","0.7882375121116638","0.7882375121116638","0.7882375121116638","232","232","232","","","","","","","","","","","","","","","","","",""
"4900","0.7357500344514847","0.7357500344514847","0.7357500344514847","233","233","233","","","","","","","","","","","","","","","","","",""
"4950","0.7592442631721497","0.7592442631721497","0.7592442631721497","234","234","234","","","","","","","","","","","","","","","","","",""
"5000","0.8781657516956329","0.8781657516956329","0.8781657516956329","235","235","235","","","","","","","","","","","","","","","","","",""
