"iter","env1_muon - EMA/Grad_Norm","env1_muon - EMA/Grad_Norm__MIN","env1_muon - EMA/Grad_Norm__MAX","env1_muon - _step","env1_muon - _step__MIN","env1_muon - _step__MAX","env1_lion - EMA/Grad_Norm","env1_lion - EMA/Grad_Norm__MIN","env1_lion - EMA/Grad_Norm__MAX","env1_lion - _step","env1_lion - _step__MIN","env1_lion - _step__MAX","env1_adam - EMA/Grad_Norm","env1_adam - EMA/Grad_Norm__MIN","env1_adam - EMA/Grad_Norm__MAX","env1_adam - _step","env1_adam - _step__MIN","env1_adam - _step__MAX"," env1_sgd - EMA/Grad_Norm"," env1_sgd - EMA/Grad_Norm__MIN"," env1_sgd - EMA/Grad_Norm__MAX"," env1_sgd - _step"," env1_sgd - _step__MIN"," env1_sgd - _step__MAX","env1_adamw - EMA/Grad_Norm","env1_adamw - EMA/Grad_Norm__MIN","env1_adamw - EMA/Grad_Norm__MAX","env1_adamw - _step","env1_adamw - _step__MIN","env1_adamw - _step__MAX"
"5170","0.26557942787977223","0.26557942787977223","0.26557942787977223","143","143","143","0.573332653207367","0.573332653207367","0.573332653207367","143","143","143","0.5668500118504697","0.5668500118504697","0.5668500118504697","143","143","143","0.4580815156524353","0.4580815156524353","0.4580815156524353","143","143","143","0.5505900065748199","0.5505900065748199","0.5505900065748199","5165","5165","5165"
"5175","0.26916624343361517","0.26916624343361517","0.26916624343361517","144","144","144","0.5596266033872637","0.5596266033872637","0.5596266033872637","144","144","144","0.5741747270566153","0.5741747270566153","0.5741747270566153","144","144","144","0.4819014329748993","0.4819014329748993","0.4819014329748993","144","144","144","0.5556734835237283","0.5556734835237283","0.5556734835237283","5170","5170","5170"
"5180","0.2702825551839233","0.2702825551839233","0.2702825551839233","145","145","145","0.5493662711953565","0.5493662711953565","0.5493662711953565","145","145","145","0.5833675974250341","0.5833675974250341","0.5833675974250341","145","145","145","0.48369592627924085","0.48369592627924085","0.48369592627924085","145","145","145","0.5640805265571599","0.5640805265571599","0.5640805265571599","5175","5175","5175"
"5185","0.2728147686883579","0.2728147686883579","0.2728147686883579","146","146","146","0.537736312712871","0.537736312712871","0.537736312712871","146","146","146","0.5894436471181694","0.5894436471181694","0.5894436471181694","146","146","146","0.49401867005202116","0.49401867005202116","0.49401867005202116","146","146","146","0.5869161779547252","0.5869161779547252","0.5869161779547252","5180","5180","5180"
"5190","0.27830682236851095","0.27830682236851095","0.27830682236851095","147","147","147","0.5208219411727296","0.5208219411727296","0.5208219411727296","147","147","147","0.5893480232484448","0.5893480232484448","0.5893480232484448","147","147","147","0.5060589739704568","0.5060589739704568","0.5060589739704568","147","147","147","0.5962973823106834","0.5962973823106834","0.5962973823106834","5185","5185","5185"
"5195","0.2718646995615021","0.2718646995615021","0.2718646995615021","148","148","148","0.5177111890173446","0.5177111890173446","0.5177111890173446","148","148","148","0.5925857455865706","0.5925857455865706","0.5925857455865706","148","148","148","0.49464866333928126","0.49464866333928126","0.49464866333928126","148","148","148","0.5862168076667629","0.5862168076667629","0.5862168076667629","5190","5190","5190"
"5200","0.275913841548184","0.275913841548184","0.275913841548184","149","149","149","0.5109537723193363","0.5109537723193363","0.5109537723193363","149","149","149","0.5904655665719205","0.5904655665719205","0.5904655665719205","149","149","149","0.49785816372709785","0.49785816372709785","0.49785816372709785","149","149","149","0.5903256322464564","0.5903256322464564","0.5903256322464564","5195","5195","5195"
"5205","0.28846039533305823","0.28846039533305823","0.28846039533305823","150","150","150","0.5199928319574415","0.5199928319574415","0.5199928319574415","150","150","150","0.5935030402515089","0.5935030402515089","0.5935030402515089","150","150","150","0.49004344467587524","0.49004344467587524","0.49004344467587524","150","150","150","0.59740172134046","0.59740172134046","0.59740172134046","5200","5200","5200"
"5210","0.30211597467367407","0.30211597467367407","0.30211597467367407","151","151","151","0.5225116862159075","0.5225116862159075","0.5225116862159075","151","151","151","0.5992163867383388","0.5992163867383388","0.5992163867383388","151","151","151","0.5126479939825989","0.5126479939825989","0.5126479939825989","151","151","151","0.6050413551041539","0.6050413551041539","0.6050413551041539","5205","5205","5205"
"5215","0.30793059760787383","0.30793059760787383","0.30793059760787383","152","152","152","0.5308139809850622","0.5308139809850622","0.5308139809850622","152","152","152","0.6016616612724492","0.6016616612724492","0.6016616612724492","152","152","152","0.709040480284081","0.709040480284081","0.709040480284081","152","152","152","0.6042270683777707","0.6042270683777707","0.6042270683777707","5210","5210","5210"
"5220","0.3046231696682044","0.3046231696682044","0.3046231696682044","153","153","153","0.5384312649437764","0.5384312649437764","0.5384312649437764","153","153","153","0.5952110947418039","0.5952110947418039","0.5952110947418039","153","153","153","0.702762063668936","0.702762063668936","0.702762063668936","153","153","153","0.6048345261013145","0.6048345261013145","0.6048345261013145","5215","5215","5215"
"5225","0.3097083273623282","0.3097083273623282","0.3097083273623282","154","154","154","0.537289060600284","0.537289060600284","0.537289060600284","154","154","154","0.5949929261325031","0.5949929261325031","0.5949929261325031","154","154","154","0.7156976602601947","0.7156976602601947","0.7156976602601947","154","154","154","0.5919683893822721","0.5919683893822721","0.5919683893822721","5220","5220","5220"
"5230","0.3028079606097851","0.3028079606097851","0.3028079606097851","155","155","155","0.5272235767457708","0.5272235767457708","0.5272235767457708","155","155","155","0.6007045118539308","0.6007045118539308","0.6007045118539308","155","155","155","0.7597630714014301","0.7597630714014301","0.7597630714014301","155","155","155","0.5774082806817467","0.5774082806817467","0.5774082806817467","5225","5225","5225"
"5235","0.2976414085570237","0.2976414085570237","0.2976414085570237","156","156","156","0.522394844588379","0.522394844588379","0.522394844588379","156","156","156","0.6053494868381973","0.6053494868381973","0.6053494868381973","156","156","156","0.7747259853962162","0.7747259853962162","0.7747259853962162","156","156","156","","","","","",""
"5240","0.29359128989238387","0.29359128989238387","0.29359128989238387","157","157","157","0.5251822303276639","0.5251822303276639","0.5251822303276639","157","157","157","0.6128643636876073","0.6128643636876073","0.6128643636876073","157","157","157","0.7826091219342931","0.7826091219342931","0.7826091219342931","157","157","157","0.5788276440733091","0.5788276440733091","0.5788276440733091","5235","5235","5235"
"5245","0.2813289417860933","0.2813289417860933","0.2813289417860933","158","158","158","0.5287769408886016","0.5287769408886016","0.5287769408886016","158","158","158","0.6200605249730881","0.6200605249730881","0.6200605249730881","158","158","158","0.8393882204391285","0.8393882204391285","0.8393882204391285","158","158","158","0.5890209977114861","0.5890209977114861","0.5890209977114861","5240","5240","5240"
"5250","0.27723254714140444","0.27723254714140444","0.27723254714140444","159","159","159","0.5292087565595108","0.5292087565595108","0.5292087565595108","159","159","159","0.6143738556092581","0.6143738556092581","0.6143738556092581","159","159","159","0.8762990927018139","0.8762990927018139","0.8762990927018139","159","159","159","0.6032134071452471","0.6032134071452471","0.6032134071452471","5245","5245","5245"
"5255","0.27607239873565764","0.27607239873565764","0.27607239873565764","160","160","160","0.5316934773169794","0.5316934773169794","0.5316934773169794","160","160","160","0.5976553146269238","0.5976553146269238","0.5976553146269238","160","160","160","0.8157349089471482","0.8157349089471482","0.8157349089471482","160","160","160","0.5891589551235414","0.5891589551235414","0.5891589551235414","5250","5250","5250"
"5260","0.2811188281982214","0.2811188281982214","0.2811188281982214","161","161","161","0.5298923308604764","0.5298923308604764","0.5298923308604764","161","161","161","0.6079742469302613","0.6079742469302613","0.6079742469302613","161","161","161","0.735690803695436","0.735690803695436","0.735690803695436","161","161","161","0.5775499369314011","0.5775499369314011","0.5775499369314011","5255","5255","5255"
"5265","0.2817076445048295","0.2817076445048295","0.2817076445048295","162","162","162","0.5247962771262401","0.5247962771262401","0.5247962771262401","162","162","162","0.5946550591116486","0.5946550591116486","0.5946550591116486","162","162","162","0.655700600503994","0.655700600503994","0.655700600503994","162","162","162","0.5775140279725055","0.5775140279725055","0.5775140279725055","5260","5260","5260"
"5270","0.2760068697484435","0.2760068697484435","0.2760068697484435","163","163","163","0.5166289070621697","0.5166289070621697","0.5166289070621697","163","163","163","0.5817596670279285","0.5817596670279285","0.5817596670279285","163","163","163","0.5778322475974688","0.5778322475974688","0.5778322475974688","163","163","163","0.5733605169785544","0.5733605169785544","0.5733605169785544","5265","5265","5265"
"5275","0.272469374752729","0.272469374752729","0.272469374752729","164","164","164","0.5272245099040549","0.5272245099040549","0.5272245099040549","164","164","164","0.5710596697969554","0.5710596697969554","0.5710596697969554","164","164","164","0.8098492365603688","0.8098492365603688","0.8098492365603688","164","164","164","0.5727807444010697","0.5727807444010697","0.5727807444010697","5270","5270","5270"
"5280","0.2707145174516465","0.2707145174516465","0.2707145174516465","165","165","165","0.5261923912905385","0.5261923912905385","0.5261923912905385","165","165","165","0.5784848597325588","0.5784848597325588","0.5784848597325588","165","165","165","0.9458889739240333","0.9458889739240333","0.9458889739240333","165","165","165","0.5835946843774309","0.5835946843774309","0.5835946843774309","5275","5275","5275"
"5285","0.26776609285262115","0.26776609285262115","0.26776609285262115","166","166","166","0.5251620114636069","0.5251620114636069","0.5251620114636069","166","166","166","0.5859712952757397","0.5859712952757397","0.5859712952757397","166","166","166","0.8399904432283163","0.8399904432283163","0.8399904432283163","166","166","166","0.5729684729049227","0.5729684729049227","0.5729684729049227","5280","5280","5280"
"5290","0.264915200886959","0.264915200886959","0.264915200886959","167","167","167","0.5270531557836591","0.5270531557836591","0.5270531557836591","167","167","167","0.6041645621027664","0.6041645621027664","0.6041645621027664","167","167","167","0.8074447700493036","0.8074447700493036","0.8074447700493036","167","167","167","0.5805480841103619","0.5805480841103619","0.5805480841103619","5285","5285","5285"
"5295","0.2604172098241279","0.2604172098241279","0.2604172098241279","168","168","168","0.5247343287432474","0.5247343287432474","0.5247343287432474","168","168","168","0.6185327543593689","0.6185327543593689","0.6185327543593689","168","168","168","0.8072505178335349","0.8072505178335349","0.8072505178335349","168","168","168","0.5956394354364316","0.5956394354364316","0.5956394354364316","5290","5290","5290"
"5300","0.2647444249978982","0.2647444249978982","0.2647444249978982","169","169","169","0.5143317288214618","0.5143317288214618","0.5143317288214618","169","169","169","0.6058073066498564","0.6058073066498564","0.6058073066498564","169","169","169","0.8201881026693497","0.8201881026693497","0.8201881026693497","169","169","169","0.5945802980110194","0.5945802980110194","0.5945802980110194","5295","5295","5295"
"5350","0.3076265926705488","0.3076265926705488","0.3076265926705488","170","170","170","0.5147139494450215","0.5147139494450215","0.5147139494450215","170","170","170","0.6050044839251874","0.6050044839251874","0.6050044839251874","170","170","170","0.8886381185949525","0.8886381185949525","0.8886381185949525","170","170","170","0.5916034068797852","0.5916034068797852","0.5916034068797852","5300","5300","5300"
"5400","0.2968365846598932","0.2968365846598932","0.2968365846598932","171","171","171","0.5007924895487134","0.5007924895487134","0.5007924895487134","171","171","171","0.6118875103286033","0.6118875103286033","0.6118875103286033","171","171","171","0.8762358721492413","0.8762358721492413","0.8762358721492413","171","171","171","0.5887530979456849","0.5887530979456849","0.5887530979456849","5350","5350","5350"
"5450","0.2705106024527398","0.2705106024527398","0.2705106024527398","172","172","172","0.5209639105271743","0.5209639105271743","0.5209639105271743","172","172","172","0.5878257216791993","0.5878257216791993","0.5878257216791993","172","172","172","0.8505580300142795","0.8505580300142795","0.8505580300142795","172","172","172","0.6155441739485831","0.6155441739485831","0.6155441739485831","5400","5400","5400"
"5500","0.27532927550900954","0.27532927550900954","0.27532927550900954","173","173","173","0.5113127508819594","0.5113127508819594","0.5113127508819594","173","173","173","0.5658604329315935","0.5658604329315935","0.5658604329315935","173","173","173","1.1998163113810933","1.1998163113810933","1.1998163113810933","173","173","173","0.574494839026092","0.574494839026092","0.574494839026092","5450","5450","5450"
"5550","0.2880127579811156","0.2880127579811156","0.2880127579811156","174","174","174","0.5244787189559988","0.5244787189559988","0.5244787189559988","174","174","174","0.5880601073140704","0.5880601073140704","0.5880601073140704","174","174","174","1.08320112943481","1.08320112943481","1.08320112943481","174","174","174","0.5678919086663261","0.5678919086663261","0.5678919086663261","5500","5500","5500"
"5600","0.3092338144024744","0.3092338144024744","0.3092338144024744","175","175","175","0.5221780085202128","0.5221780085202128","0.5221780085202128","175","175","175","0.5966410016399588","0.5966410016399588","0.5966410016399588","175","175","175","0.9314654110905566","0.9314654110905566","0.9314654110905566","175","175","175","0.5915454270810585","0.5915454270810585","0.5915454270810585","5550","5550","5550"
"5650","0.2911091549182644","0.2911091549182644","0.2911091549182644","176","176","176","0.5163938240971098","0.5163938240971098","0.5163938240971098","176","176","176","0.5917927833524009","0.5917927833524009","0.5917927833524009","176","176","176","1.2802754590016912","1.2802754590016912","1.2802754590016912","176","176","176","0.5854987084773704","0.5854987084773704","0.5854987084773704","5600","5600","5600"
"5700","0.3079883673967308","0.3079883673967308","0.3079883673967308","177","177","177","0.5216509661783896","0.5216509661783896","0.5216509661783896","177","177","177","0.581590572891531","0.581590572891531","0.581590572891531","177","177","177","0.9064202817591063","0.9064202817591063","0.9064202817591063","177","177","177","0.5892132004046343","0.5892132004046343","0.5892132004046343","5650","5650","5650"
"5750","0.27447454143696126","0.27447454143696126","0.27447454143696126","178","178","178","0.5209185489939363","0.5209185489939363","0.5209185489939363","178","178","178","0.5778096902761187","0.5778096902761187","0.5778096902761187","178","178","178","1.0484398415254164","1.0484398415254164","1.0484398415254164","178","178","178","0.5795747086465862","0.5795747086465862","0.5795747086465862","5700","5700","5700"
"5800","0.27856112261151644","0.27856112261151644","0.27856112261151644","179","179","179","0.5174879517098069","0.5174879517098069","0.5174879517098069","179","179","179","0.5877789451483044","0.5877789451483044","0.5877789451483044","179","179","179","1.0495073711594476","1.0495073711594476","1.0495073711594476","179","179","179","0.5874761262740401","0.5874761262740401","0.5874761262740401","5750","5750","5750"
"5850","0.275792839883284","0.275792839883284","0.275792839883284","180","180","180","0.5157410222974912","0.5157410222974912","0.5157410222974912","180","180","180","0.5788322570956237","0.5788322570956237","0.5788322570956237","180","180","180","1.2963031338455053","1.2963031338455053","1.2963031338455053","180","180","180","0.58830813016385","0.58830813016385","0.58830813016385","5800","5800","5800"
"5900","0.26646785236790627","0.26646785236790627","0.26646785236790627","181","181","181","0.517212665838274","0.517212665838274","0.517212665838274","181","181","181","0.5780931804739747","0.5780931804739747","0.5780931804739747","181","181","181","1.0599812503291675","1.0599812503291675","1.0599812503291675","181","181","181","0.557540403584414","0.557540403584414","0.557540403584414","5850","5850","5850"
"5950","0.27408189223824336","0.27408189223824336","0.27408189223824336","182","182","182","0.5082976004394865","0.5082976004394865","0.5082976004394865","182","182","182","0.5835725794739036","0.5835725794739036","0.5835725794739036","182","182","182","0.8930573311376746","0.8930573311376746","0.8930573311376746","182","182","182","0.5806338345339181","0.5806338345339181","0.5806338345339181","5900","5900","5900"
"6000","0.27159429587164435","0.27159429587164435","0.27159429587164435","183","183","183","0.5233324443443927","0.5233324443443927","0.5233324443443927","183","183","183","0.5708588679623963","0.5708588679623963","0.5708588679623963","183","183","183","1.2219407669902524","1.2219407669902524","1.2219407669902524","183","183","183","0.5913638033507375","0.5913638033507375","0.5913638033507375","5950","5950","5950"
"6050","0.2955744932771952","0.2955744932771952","0.2955744932771952","184","184","184","0.5078089868376242","0.5078089868376242","0.5078089868376242","184","184","184","0.588610643889254","0.588610643889254","0.588610643889254","184","184","184","1.0497949682504424","1.0497949682504424","1.0497949682504424","184","184","184","0.585887435850355","0.585887435850355","0.585887435850355","6000","6000","6000"
"6100","0.29305613465950175","0.29305613465950175","0.29305613465950175","185","185","185","0.5088062141436932","0.5088062141436932","0.5088062141436932","185","185","185","0.5831349059421455","0.5831349059421455","0.5831349059421455","185","185","185","1.53876348005551","1.53876348005551","1.53876348005551","185","185","185","0.5871434944034605","0.5871434944034605","0.5871434944034605","6050","6050","6050"
"6150","0.26563458297877734","0.26563458297877734","0.26563458297877734","186","186","186","0.526181490895389","0.526181490895389","0.526181490895389","186","186","186","0.576444510463686","0.576444510463686","0.576444510463686","186","186","186","1.2700117215099171","1.2700117215099171","1.2700117215099171","186","186","186","0.5939089488739769","0.5939089488739769","0.5939089488739769","6100","6100","6100"
"6200","0.26839096239723426","0.26839096239723426","0.26839096239723426","187","187","187","0.5251241421988949","0.5251241421988949","0.5251241421988949","187","187","187","0.5725042654629964","0.5725042654629964","0.5725042654629964","187","187","187","1.4684345523201614","1.4684345523201614","1.4684345523201614","187","187","187","0.60941670027755","0.60941670027755","0.60941670027755","6150","6150","6150"
"6250","0.2936003980176352","0.2936003980176352","0.2936003980176352","188","188","188","0.5229796396113273","0.5229796396113273","0.5229796396113273","188","188","188","0.5734737991229965","0.5734737991229965","0.5734737991229965","188","188","188","1.2562491767936563","1.2562491767936563","1.2562491767936563","188","188","188","0.5865779088970765","0.5865779088970765","0.5865779088970765","6200","6200","6200"
"6300","0.2604723802190999","0.2604723802190999","0.2604723802190999","189","189","189","0.5325007482658207","0.5325007482658207","0.5325007482658207","189","189","189","0.5648219941885685","0.5648219941885685","0.5648219941885685","189","189","189","1.3008830327748102","1.3008830327748102","1.3008830327748102","189","189","189","0.5718261060073333","0.5718261060073333","0.5718261060073333","6250","6250","6250"
"6350","0.28686050040320504","0.28686050040320504","0.28686050040320504","190","190","190","0.5373557470144916","0.5373557470144916","0.5373557470144916","190","190","190","0.5580148053281896","0.5580148053281896","0.5580148053281896","190","190","190","1.1447002077071624","1.1447002077071624","1.1447002077071624","190","190","190","0.578879065888974","0.578879065888974","0.578879065888974","6300","6300","6300"
"6400","0.2876739001717595","0.2876739001717595","0.2876739001717595","191","191","191","0.534266308596703","0.534266308596703","0.534266308596703","191","191","191","0.573598800951007","0.573598800951007","0.573598800951007","191","191","191","1.3777870890627892","1.3777870890627892","1.3777870890627892","191","191","191","0.5838457415023665","0.5838457415023665","0.5838457415023665","6350","6350","6350"
"6450","0.29030133374489847","0.29030133374489847","0.29030133374489847","192","192","192","0.5264514386288836","0.5264514386288836","0.5264514386288836","192","192","192","0.5521485969684279","0.5521485969684279","0.5521485969684279","192","192","192","1.0942446167079984","1.0942446167079984","1.0942446167079984","192","192","192","0.5802144761303412","0.5802144761303412","0.5802144761303412","6400","6400","6400"
"6500","0.2688919070148684","0.2688919070148684","0.2688919070148684","193","193","193","0.5167482946608634","0.5167482946608634","0.5167482946608634","193","193","193","0.566124115117945","0.566124115117945","0.566124115117945","193","193","193","1.2398736610311774","1.2398736610311774","1.2398736610311774","193","193","193","0.5846312072707281","0.5846312072707281","0.5846312072707281","6450","6450","6450"
"6550","0.3000031339276913","0.3000031339276913","0.3000031339276913","194","194","194","0.5488923435258218","0.5488923435258218","0.5488923435258218","194","194","194","0.5696655653863512","0.5696655653863512","0.5696655653863512","194","194","194","1.2277222032083945","1.2277222032083945","1.2277222032083945","194","194","194","0.5791550600836566","0.5791550600836566","0.5791550600836566","6500","6500","6500"
"6600","0.2916460660405587","0.2916460660405587","0.2916460660405587","195","195","195","0.531595337348457","0.531595337348457","0.531595337348457","195","195","195","0.5545970567333753","0.5545970567333753","0.5545970567333753","195","195","195","1.255593006123189","1.255593006123189","1.255593006123189","195","195","195","0.5583593708066875","0.5583593708066875","0.5583593708066875","6550","6550","6550"
"6650","0.2829241076196088","0.2829241076196088","0.2829241076196088","196","196","196","0.5285161798101741","0.5285161798101741","0.5285161798101741","196","196","196","0.5492026315012077","0.5492026315012077","0.5492026315012077","196","196","196","1.0634956661546549","1.0634956661546549","1.0634956661546549","196","196","196","0.564177464153008","0.564177464153008","0.564177464153008","6600","6600","6600"
"6700","0.2754032587382514","0.2754032587382514","0.2754032587382514","197","197","197","0.538853899476652","0.538853899476652","0.538853899476652","197","197","197","0.5699839157848802","0.5699839157848802","0.5699839157848802","197","197","197","1.6591504298766429","1.6591504298766429","1.6591504298766429","197","197","197","0.5597250595341469","0.5597250595341469","0.5597250595341469","6650","6650","6650"
"6750","0.28302663446701276","0.28302663446701276","0.28302663446701276","198","198","198","0.5343897451771449","0.5343897451771449","0.5343897451771449","198","198","198","0.5456271813361914","0.5456271813361914","0.5456271813361914","198","198","198","0.9500742623465072","0.9500742623465072","0.9500742623465072","198","198","198","0.5761588562268373","0.5761588562268373","0.5761588562268373","6700","6700","6700"
"6800","0.267545037554881","0.267545037554881","0.267545037554881","199","199","199","0.5307387360593961","0.5307387360593961","0.5307387360593961","199","199","199","0.5505116619924625","0.5505116619924625","0.5505116619924625","199","199","199","1.3530137142724377","1.3530137142724377","1.3530137142724377","199","199","199","0.55039764211777","0.55039764211777","0.55039764211777","6750","6750","6750"
"6850","0.27195735010037975","0.27195735010037975","0.27195735010037975","200","200","200","0.5374935519985807","0.5374935519985807","0.5374935519985807","200","200","200","0.5443590389689119","0.5443590389689119","0.5443590389689119","200","200","200","1.4655820831879656","1.4655820831879656","1.4655820831879656","200","200","200","0.5649184888253744","0.5649184888253744","0.5649184888253744","6800","6800","6800"
"6900","0.2838024947723303","0.2838024947723303","0.2838024947723303","201","201","201","0.534897848072426","0.534897848072426","0.534897848072426","201","201","201","0.5408894108140155","0.5408894108140155","0.5408894108140155","201","201","201","1.111380301510059","1.111380301510059","1.111380301510059","201","201","201","0.5752153940961248","0.5752153940961248","0.5752153940961248","6850","6850","6850"
"6950","0.2815450061357897","0.2815450061357897","0.2815450061357897","202","202","202","0.5391452217380643","0.5391452217380643","0.5391452217380643","202","202","202","0.5848351687403532","0.5848351687403532","0.5848351687403532","202","202","202","1.284160646354765","1.284160646354765","1.284160646354765","202","202","202","0.5681101166069111","0.5681101166069111","0.5681101166069111","6900","6900","6900"
"7000","0.25897444958102506","0.25897444958102506","0.25897444958102506","203","203","203","0.5380998769149384","0.5380998769149384","0.5380998769149384","203","203","203","0.5373009217289203","0.5373009217289203","0.5373009217289203","203","203","203","1.4262800363240087","1.4262800363240087","1.4262800363240087","203","203","203","0.5660939024382041","0.5660939024382041","0.5660939024382041","6950","6950","6950"
"7050","","","","","","","","","","","","","0.5442465099833121","0.5442465099833121","0.5442465099833121","204","204","204","","","","","","","0.5641271080699536","0.5641271080699536","0.5641271080699536","7000","7000","7000"
"7100","","","","","","","","","","","","","0.5603847270181774","0.5603847270181774","0.5603847270181774","205","205","205","","","","","","","","","","","",""
"7150","","","","","","","","","","","","","0.5382881580984882","0.5382881580984882","0.5382881580984882","206","206","206","","","","","","","","","","","",""
"7200","","","","","","","","","","","","","0.5214573735428442","0.5214573735428442","0.5214573735428442","207","207","207","","","","","","","","","","","",""
"7250","","","","","","","","","","","","","0.5529876199279916","0.5529876199279916","0.5529876199279916","208","208","208","","","","","","","","","","","",""
